category,item_name,disease_name,scientific_name,treatment,language,uid,created_at,updated_at,deleted_at
vegetable,Onion,Purple Blotch (Fungal Infection),Alternaria porri,"Purplish, water-soaked spots on leaves and stalks cause the bulb to remain small and spongy. Spray Mancozeb mixed with a sticky agent (like soap). Ensure good drainage. Harvest only when tops are dry.",en,knowledge_base_c0b39caa-9341-4b59-a06c-7d1399eb1fca,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Stemphylium Blight (Fungal Infection),Stemphylium vesicarium,"Small yellow/orange spots on leaves turn black, killing the foliage early and reducing bulb size. Spray Mancozeb. Avoid excessive nitrogen. Remove infected debris.",en,knowledge_base_a9cd6a2b-1c17-481d-af2e-300b09198af0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Onion Maggot (Insect Infestation),Delia antiqua,"Maggots tunnel into the bulb, causing it to rot and wilt. Use floating row covers. Apply Neem cake to soil. Rotate crops (do not plant after onions/garlic).",en,knowledge_base_ba00c4af-5214-495b-a7c1-784005b5dfef,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Basal Rot (Fungal Infection),Fusarium oxysporum f. sp. cepae,The base of the bulb rots; roots turn pink/brown. Soil-borne fungus. Use resistant varieties. Solarize soil. Treat seeds with Trichoderma.,en,knowledge_base_07ef432c-9f28-47b0-ad12-1e4835f98bf5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Neck Rot (Fungal Infection),Botrytis aclada,"Grey mold rots the neck and bulb during storage. ""Cure"" onions thoroughly (dry the necks) before storage. Store in cool, ventilated area. Avoid late nitrogen fertilizer.",en,knowledge_base_4d46ab1a-4d2c-43f7-a9e9-d422895b70c9,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Black Mold (Fungal Infection),Aspergillus niger,"Black powdery mold under the outer scales of the bulb. Common in hot, humid storage. Keep storage dry (below 70% humidity). Handle bulbs gently to avoid bruising.",en,knowledge_base_32cc1ed3-bee9-48b5-b085-764e08a7de5b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Thrips (Insect Infestation),Thrips tabaci,Tiny insects cause silvery streaks on leaves; bulbs don't grow well. Spray Imidacloprid or Neem oil. Use blue sticky traps.,en,knowledge_base_4c44c282-e3ba-4ec8-aa52-1e090f04d1ed,2026-01-12 19:09:08.013000+00:00,,
vegetable,Parsley,Septoria Leaf Spot (Fungal),Septoria petroselini,Small brown spots with black specks on leaves. Treatment: Use drip irrigation. Remove infected leaves. Ensure good airflow.,en,knowledge_base_556b158f-d717-4cb9-b3b9-daf00edb1cb1,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Powdery Mildew (Fungal),Erysiphe pisi,"A white, powdery coating develops on leaves, stems, and pods. Leaves turn yellow and dry up. Treatment: Plant early to avoid the warm weather that the fungus loves. Space plants widely. Spray sulphur powder or a baking soda mixture (1 tsp soda, 1 tsp oil, 4 liters water) at the first sign of white dust.",en,knowledge_base_8a0aac50-3875-448a-b479-ea994cba3dcf,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Powdery Mildew (Fungal Infection),Erysiphe pisi,White powder on pods and leaves; pods become discolored and bitter. Spray wettable sulfur. Plant resistant varieties. Harvest early.,en,knowledge_base_60fca62b-0e1a-49a6-81a7-f94f96c6facf,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Pod Borer (Insect Infestation),Helicoverpa armigera,Larvae bore holes into pods and eat seeds. Handpick damaged pods. Spray Neem oil. Install bird perches.,en,knowledge_base_591fc909-458f-4b84-9ed3-8397b165ec7c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Ascochyta Blight (Fungal Infection),Ascochyta pisi,"Dark, sunken spots on pods and leaves. Seeds inside may have dark spots. Use disease-free seeds. Rotate crops. Spray Chlorothalonil if severe.",en,knowledge_base_e8182674-3383-4ff5-9de4-74739a7fcfbc,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Rust (Fungal Infection),Uromyces viciae-fabae,Brown pustules on leaves and pods. Dust sulfur. Remove crop residues. Avoid sprinkler irrigation.,en,knowledge_base_15787bad-3ec6-4e31-95f1-01c1b95b0fec,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Pea Aphid (Insect Infestation),Acyrthosiphon pisum,"Large green aphids suck sap, deforming pods and spreading viruses. Spray soapy water. Encourage ladybugs.",en,knowledge_base_49ffa600-a0d7-4db1-a8c2-b27eb482f86a,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Downy Mildew (Fungal Infection),Peronospora viciae,Yellow patches on leaves; grey fuzz on pods. Spray Metalaxyl. Avoid overcrowding.,en,knowledge_base_ebb06c12-92bd-49d7-af0e-f90b9a46531f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Pod Fly (Insect Larvae),Melanagromyza obtusa,"Major Pest: The fly lays eggs inside the pod wall. The maggot eats the green seed from the inside. The pod looks normal outside but the seed is destroyed. Treatment: This is hard to see until harvest. Use ""Sticky Traps"" to catch flies. Spray a mixture of Neem oil and Soap water during the pod formation stage. Harvest the green pods slightly early before the maggots fully develop.",en,knowledge_base_b3ee0b12-034e-42ff-8356-6f0f17a14e50,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,"Sterility Mosaic / ""Green Plague"" (Viral)",Pigeon pea sterility mosaic virus (PPSMV),"The plant looks bushy and pale green but produces no flowers or pods. It effectively becomes sterile. Treatment: This is spread by mites. There is no cure for the plant. Identify these ""barren"" plants early and pull them out immediately to stop the mites from spreading to healthy neighbors. Sulphur sprays can help control the mite population.",en,knowledge_base_504ffd09-26fc-49d7-97b9-4842d6b1a04e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Pod Fly (Insect Infestation),Melanagromyza obtusa,Maggots feed on developing seeds inside the pod without showing external holes (except exit hole). Spray Neem oil or systemic insecticide during early pod formation.,en,knowledge_base_f59ddac6-6857-4d56-8fa7-5772649c36ce,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Sterility Mosaic (Viral Infection),Pigeon pea sterility mosaic virus (PPSMV),"Leaves are pale and bushy; no flowers or pods form (""green plague""). Remove infected plants immediately. Control mites which spread it. Use resistant varieties.",en,knowledge_base_335881af-3825-40be-aae2-a7c5f1ac79a2,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Fusarium Wilt (Fungal Infection),Fusarium udum,"Plants wilt and die; purple band on the stem. Use resistant varieties (e.g., Asha). Rotate with sorghum. Soil solarization helps.",en,knowledge_base_98689e86-8353-42e5-8c7f-29e09fa4ffb9,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Phytophthora Blight (Fungal Infection),Phytophthora drechsleri f. sp. cajani,Water-soaked lesions on stems and pods; plants rot. Ensure drainage (plant on ridges). Spray Metalaxyl.,en,knowledge_base_c9542d24-1810-48fe-8eaa-2bc8611fcbdc,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Pod Bug (Insect Infestation),Clavigralla gibbosa,Bugs suck sap from green pods; seeds shrivel. Spray Neem oil. Collect and destroy bugs.,en,knowledge_base_528d0721-2fa8-4edc-b964-2c9fbb832d61,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Macrophomina Stem Canker (Fungal Infection),Macrophomina phaseolina,Dry root rot; stems turn ash-grey and crack. Retain soil moisture during dry spells. Treat seeds with Trichoderma.,en,knowledge_base_05b171f8-0733-458a-b752-ea5571fa5fb1,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pigeon Pea,Pod Borer (Insect Infestation),Helicoverpa armigera,Caterpillars bore into pods and eat seeds. Shake plants to dislodge larvae. Spray Bacillus thuringiensis (Bt) or Indoxacarb. Use pheromone traps.,en,knowledge_base_1ebfaf3e-d9c1-41fe-8977-2cd78dbf1ec3,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Fruit & Vine Rot (Fungal),Phytophthora melonis,"The vine suddenly wilts, and the fruits turn soft, dark, and rotten (often with white mold). Treatment: This crop hates ""wet feet."" Do not let water stagnate. Stake the plants so vines don't touch the wet soil. Remove rotting fruits immediately. Spray Pseudomonas fluorescens (bio-fungicide) during the monsoon.",en,knowledge_base_6b134744-a803-452c-953e-59f35b86698b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Root Knot Nematode (Parasitic Worm),Meloidogyne incognita,"Plants look stunted and yellow despite watering. Roots have knotty, wart-like swellings. Treatment: Apply Neem Cake (250g per pit) while planting. Plant marigolds around the field borders (their roots repel nematodes). Rotate crops; do not plant Parwal in the same spot for more than 2 years.",en,knowledge_base_017f4fb9-b90c-49ab-8249-4ee8e1aa2908,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Fruit Fly (Insect Infestation),Bactrocera cucurbitae,Maggots rot the fruit. Use pheromone traps. Collect fallen fruits.,en,knowledge_base_788d6ac4-a249-4ecd-9055-05ff9e31dfc0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Epilachna Beetle (Insect Infestation),Henosepilachna vigintioctopunctata,Beetles eat leaves; skeletonized vines yield poorly. Handpick beetles. Spray Neem oil.,en,knowledge_base_159f9d13-cd64-415a-bc10-463a4bd4c0ff,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Red Pumpkin Beetle (Insect Infestation),Aulacophora foveicollis,Orange beetles eat flowers and young fruit skin. Dust ash. Handpick in morning.,en,knowledge_base_fa561276-c44e-4dca-af92-4469db16f0f5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pointed Gourd,Fruit Rot (Fungal Infection),Fusarium spp.,Water-soaked spots on fruit covered with white mold. Avoid fruit contact with soil (trellising). Spray Mancozeb. Remove rotting fruits.,en,knowledge_base_83dd95e2-259f-4d3f-a435-6f065a814617,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Green Tuber (Abiotic),Non-pathogenic (Abiotic - Chlorophyll buildup),"The potato skin turns green due to sun exposure, producing toxic solanine. ""Hill up"" soil around the base of the plant as it grows to ensure developing tubers remain buried in the dark. If a potato pokes out of the soil, cover it with soil or straw immediately. Discard the green parts before cooking, as they are unsafe to eat.",en,knowledge_base_cc0237e9-3a4f-4a97-929a-4d143337b00e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Hollow Heart (Physiological),Non-pathogenic (Physiological),"The potato looks normal outside but has a hollow cavity inside. This is caused by very rapid growth due to excessive watering or too much fertilizer. Plant potatoes closer together to increase competition and slow down individual tuber growth. Maintain steady, consistent moisture rather than flooding the plants after a dry spell. Avoid heavy nitrogen applications.",en,knowledge_base_7005496e-abf1-4e88-8f2a-4fb878e84af5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Potato Tuber Moth (Insect Larvae),Phthorimaea operculella,"Larvae tunnel into the tuber, filling it with waste (frass) and causing rot. This can happen in the field or in storage. Treatment: ""Hill up"" the soil properly so moths cannot reach the tubers through cracks in the ground. Harvest immediately once the crop is ready; do not leave them in the ground. Cover harvested piles with a clean cloth to prevent moths from laying eggs before storage. Use pheromone traps.",en,knowledge_base_fe563041-c4f4-496c-9c6b-f63b8925a889,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Late Blight Tuber Rot (Fungal),Phytophthora infestans,"The skin shows brownish-purple blotches, and the flesh underneath turns reddish-brown and granular. Treatment: This spreads from infected leaves. If you see blight on leaves (black spots), cut the stems (haulms) 2 weeks before harvest to stop spores from washing down to the tubers. Wait for the skin to harden before digging. Harvest on a dry day. Destroy all infected plant parts; do not compost them.",en,knowledge_base_11da7412-75c9-41e0-b76e-c97868150cdb,2026-01-12 19:09:08.013000+00:00,,
vegetable,Radish,Forking (Physiological),Non-pathogenic (Physiological),"The root splits into two or more ""legs"" or looks twisted. Treatment: This is caused by stones, hard soil clumps, or fresh manure touching the root tip. Sift the soil well to remove stones. Use only fully decomposed compost. Do not transplant radish; always sow seeds directly.",en,knowledge_base_e0ec99a9-6f24-4a29-858f-dae7239950c0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Golden Cyst Nematode (Parasitic Worm),Globodera rostochiensis,"Specific to Nilgiris/Kodaikanal. Plants are stunted, yellow, and wilt during the day. Roots have tiny golden/brown cysts clinging to them. Treatment: This is a quarantined pest. Rotate crops with non-solanaceous plants (like carrots or beans) for 2-3 years. Use nematode-resistant potato varieties (like ""Kufri Swarna""). Solarize the soil before planting.",en,knowledge_base_d22df2df-f581-432e-bbb3-d3b2528595af,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Late Blight (Fungal Infection),Phytophthora infestans,"The most devastating disease. Leaves turn black; tubers develop reddish-brown, dry, granular rot. Spray Mancozeb or Metalaxyl immediately. Destroy infected haulms (tops) before harvest. Use resistant varieties.",en,knowledge_base_c5861c79-7ce0-4fc5-8e44-0f69f3816ea0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Early Blight (Fungal Infection),Alternaria solani,"Concentric ""target board"" rings on leaves; tubers may have sunken lesions. Spray Chlorothalonil. Maintain plant vigor with fertilizer.",en,knowledge_base_2de4bf07-6c4f-44b2-8afa-c61389090aae,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Common Scab (Bacterial Infection),Streptomyces scabies,"Rough, corky, scabby spots on the tuber skin. Avoid alkaline soil (don't lime potatoes). Keep soil moist during tuber formation. Use scab-free seed.",en,knowledge_base_2b599d9f-75a9-4a06-b87b-cbac5727cc24,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Potato Tuber Moth (Insect Infestation),Phthorimaea operculella,Larvae mine into leaves and tunnel deep into stored tubers. Keep tubers well-covered with soil in the field. Store in cool conditions with Lantana leaves (repellent). Use pheromone traps.,en,knowledge_base_132362f5-5315-49e4-93c7-5916688374a0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Bacterial Wilt / Brown Rot (Bacterial Infection),Ralstonia solanacearum,Plants wilt; cut tubers ooze milky bacterial slime. Use disease-free seed. Rotate with cereals. Do not cut seed potatoes (plant whole).,en,knowledge_base_f9dfa2e7-9f07-4169-981b-b1f9b4a9f1a6,2026-01-12 19:09:08.013000+00:00,,
vegetable,Potato,Black Scurf (Fungal Infection),Rhizoctonia solani,"Black, dirt-like crusts (sclerotia) on tuber skin that won't wash off. Use clean seed. Treat seed with Boric acid or fungicides. Harvest as soon as vines die.",en,knowledge_base_888bd839-3c21-4853-9c92-2a2b0f3c142a,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Fruit Rot / Wet Rot (Fungal),Choanephora cucurbitarum,"The fruit develops soft, water-soaked, dark spots where it touches the soil. White or black mold often grows on these spots, turning the pumpkin into mush. Treatment: Prevention is key. Never let the pumpkin sit on bare earth. Place a wooden board, flat stone, or a thick bed of dry straw under every developing fruit. Avoid watering in the evening so the soil surface isn't wet overnight. Harvest immediately if a small spot appears.",en,knowledge_base_c9cbee6a-c6d4-4b77-aa84-e1a316b7cd0e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Pumpkin Mosaic Virus (Viral),Pumpkin mosaic virus,"The fruit becomes bumpy (""warty""), mottled with yellow and green patches, and often deformed. The plant growth is stunted. Treatment: There is no cure for the virus. Remove and burn the infected plant immediately to save the rest of the garden. The virus is spread by aphids, so control them using yellow sticky traps or insecticidal soap sprays. Sterilize pruning shears with alcohol after touching an infected plant.",en,knowledge_base_df72de16-0f5c-415a-a5f5-f9b11c68009a,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Red Pumpkin Beetle (Insect),Aulacophora foveicollis,"Bright orange/red beetles eat holes in the leaves of seedlings, sometimes killing them. Treatment: They are active in the morning. Handpick them. Dust the leaves with wood ash or a mix of ginger-chilli extract. The grubs live in the soil, so deep ploughing in summer helps.",en,knowledge_base_43dbf25b-6e71-411b-ad34-86750104462e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Fruit Fly (Insect Infestation),Bactrocera cucurbitae,Maggots rot the fruit. Bag fruits. Use traps. Destroy fallen fruit.,en,knowledge_base_ca29fe83-040b-493c-90c0-40c2f9ca9099,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Powdery Mildew (Fungal Infection),Podosphaera xanthii,White powder on leaves; stems wither; fruits sunscald. Spray wettable sulfur. Plant resistant varieties.,en,knowledge_base_10d9d7b0-0c78-44af-b72d-4eb3fd89bb23,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Fruit Rot (Fungal Infection),Fusarium spp.,Soft rot starts where fruit touches soil. Place straw or a wooden board under the fruit. Avoid overwatering.,en,knowledge_base_8b9c5b23-8b1b-4de8-897f-be04feeb972d,2026-01-12 19:09:08.013000+00:00,,
vegetable,Pumpkin,Red Pumpkin Beetle (Insect Infestation),Aulacophora foveicollis,Beetles eat flowers/young fruit. Handpick. Dust ash.,en,knowledge_base_a2add2d4-ee2b-4ae9-9ad5-8bf444ab9348,2026-01-12 19:09:08.013000+00:00,,
